X111	X112	X121	X122	X211	X212	X221	X222	E111	E112	E121	E122	E211	E212	E221	E222	EX1	DIC1	EM1	EX2	DIC2	EM2
0.983969	0.929168	0.016031	0.070832	0.001669	0.000357	0.998331	0.999643	15.607960	0.000388	0.254283	0.000030	0.019897	0.000000	11.902574	0.001384	0	0	0	0	0	6
0.981922	0.929168	0.018078	0.070832	0.001477	0.000357	0.998523	0.999643	14.263656	0.000388	0.262612	0.000030	0.018184	0.000000	12.292450	0.001384	0	0	1	0	0	6
0.983663	0.929168	0.016337	0.070832	0.001637	0.000357	0.998363	0.999643	15.314466	0.000388	0.254340	0.000030	0.019523	0.000000	11.905255	0.001384	0	0	2	0	0	6
0.982975	0.929168	0.017025	0.070832	0.001570	0.000357	0.998430	0.999643	15.104238	0.000388	0.261599	0.000030	0.019255	0.000000	12.245021	0.001384	0	0	3	0	0	6
0.989637	0.929168	0.010363	0.070832	0.002594	0.000357	0.997406	0.999643	20.843400	0.000388	0.218260	0.000030	0.026572	0.000000	10.216393	0.001384	0	0	4	0	0	6
0.985653	0.929168	0.014347	0.070832	0.001868	0.000357	0.998132	0.999643	22.107255	0.000388	0.321788	0.000030	0.028183	0.000000	15.062372	0.001384	0	0	5	0	0	6
0.929168	0.929168	0.070832	0.070832	0.000357	0.000357	0.999643	0.999643	0.000388	0.000388	0.000030	0.000030	0.000000	0.000000	0.001384	0.001384	0	0	6	0	0	6
1.000000	0.929168	0.000000	0.070832	0.994594	0.000357	0.005406	0.999643	25.134895	0.000388	0.000004	0.000030	0.032042	0.000000	0.000174	0.001384	0	0	7	0	0	6
0.776952	0.929168	0.223048	0.070832	0.000095	0.000357	0.999905	0.999643	1.170035	0.000388	0.335895	0.000030	0.001492	0.000000	15.722675	0.001384	0	0	8	0	0	6
1.000000	0.929168	0.000000	0.070832	0.999182	0.000357	0.000818	0.999643	21.003462	0.000388	0.000000	0.000030	0.026776	0.000000	0.000022	0.001384	0	0	9	0	0	6
