X111	X112	X121	X122	X211	X212	X221	X222	E111	E112	E121	E122	E211	E212	E221	E222	EX1	DIC1	EM1	EX2	DIC2	EM2
1.000000	0.749773	0.000000	0.250227	0.994216	0.000095	0.005784	0.999905	8.353928	0.515736	0.000002	0.172120	0.024285	0.001499	0.000141	15.740762	0	10	0	0	9	0
1.000000	0.749839	0.000000	0.250161	0.995862	0.000095	0.004138	0.999905	10.809142	0.518248	0.000001	0.172897	0.031270	0.001499	0.000130	15.740762	0	11	0	0	9	0
1.000000	0.749839	0.000000	0.250161	0.995862	0.000095	0.004138	0.999905	10.809142	0.518248	0.000001	0.172897	0.031270	0.001499	0.000130	15.740762	0	12	0	0	9	0
1.000000	0.737431	0.000000	0.262569	0.993911	0.000089	0.006089	0.999911	9.189198	0.414062	0.000002	0.147431	0.027005	0.001217	0.000165	13.627863	0	0	0	0	10	0
1.000000	0.737489	0.000000	0.262511	0.993493	0.000089	0.006507	0.999911	9.242490	0.418736	0.000002	0.149050	0.026859	0.001217	0.000176	13.627863	0	1	0	0	10	0
1.000000	0.737392	0.000000	0.262608	0.992855	0.000089	0.007145	0.999911	8.880569	0.414140	0.000002	0.147488	0.026093	0.001217	0.000188	13.627863	0	2	0	0	10	0
1.000000	0.737591	0.000000	0.262409	0.994549	0.000089	0.005451	0.999911	10.236603	0.412062	0.000002	0.146597	0.030229	0.001217	0.000166	13.627863	0	3	0	0	10	0
1.000000	0.737414	0.000000	0.262586	0.992810	0.000089	0.007190	0.999911	9.121371	0.415306	0.000002	0.147887	0.026726	0.001217	0.000194	13.627863	0	4	0	0	10	0
1.000000	0.737462	0.000000	0.262538	0.994594	0.000089	0.005406	0.999911	10.973574	0.414369	0.000002	0.147516	0.032225	0.001217	0.000175	13.627863	0	5	0	0	10	0
1.000000	0.737448	0.000000	0.262552	0.993103	0.000089	0.006897	0.999911	9.212649	0.414906	0.000002	0.147718	0.027019	0.001217	0.000188	13.627863	0	6	0	0	10	0
1.000000	0.737628	0.000000	0.262372	0.994448	0.000089	0.005552	0.999911	10.624305	0.412605	0.000002	0.146763	0.031333	0.001217	0.000175	13.627863	0	7	0	0	10	0
1.000000	0.737462	0.000000	0.262538	0.994594	0.000089	0.005406	0.999911	10.973574	0.414369	0.000002	0.147516	0.032225	0.001217	0.000175	13.627863	0	8	0	0	10	0
1.000000	0.737432	0.000000	0.262568	0.994550	0.000089	0.005450	0.999911	10.575708	0.407629	0.000002	0.145140	0.031571	0.001217	0.000173	13.627863	0	9	0	0	10	0
1.000000	0.737466	0.000000	0.262534	0.994216	0.000089	0.005784	0.999911	8.353928	0.414075	0.000002	0.147408	0.024550	0.001217	0.000143	13.627863	0	10	0	0	10	0
1.000000	0.737534	0.000000	0.262466	0.995862	0.000089	0.004138	0.999911	10.809142	0.416091	0.000001	0.148074	0.031611	0.001217	0.000131	13.627863	0	11	0	0	10	0
1.000000	0.737534	0.000000	0.262466	0.995862	0.000089	0.004138	0.999911	10.809142	0.416091	0.000001	0.148074	0.031611	0.001217	0.000131	13.627863	0	12	0	0	10	0
1.000000	0.727423	0.000000	0.272577	0.993911	0.000085	0.006089	0.999915	9.189198	0.369778	0.000002	0.138562	0.026889	0.001082	0.000165	12.752537	0	0	0	0	11	0
1.000000	0.727483	0.000000	0.272517	0.993493	0.000085	0.006507	0.999915	9.242490	0.373952	0.000002	0.140084	0.026743	0.001082	0.000175	12.752537	0	1	0	0	11	0
1.000000	0.727383	0.000000	0.272617	0.992855	0.000085	0.007145	0.999915	8.880569	0.369847	0.000002	0.138615	0.025981	0.001082	0.000187	12.752537	0	2	0	0	11	0
1.000000	0.727587	0.000000	0.272413	0.994549	0.000085	0.005451	0.999915	10.236603	0.367992	0.000002	0.137778	0.030099	0.001082	0.000165	12.752537	0	3	0	0	11	0
